FrameCnt,DiffTime_ms,Date,Time,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,ct,center_lat,center_lon,ground_offset_m,heading_deg
1717,34,2026-04-27,15:28:32.518,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105208,35.210622,5340,32.10502667432523,35.21014036208768,49.699999999999996,246.0375110002397
1718,33,2026-04-27,15:28:32.552,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105208,35.210622,5341,32.10502667432523,35.21014036208768,49.699999999999996,246.0375110002397
1719,33,2026-04-27,15:28:32.584,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105208,35.210622,5342,32.10502667432523,35.21014036208768,49.699999999999996,246.0375110002397
1720,34,2026-04-27,15:28:32.619,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105203,35.210612,5343,32.105021674325236,35.21013036211405,49.699999999999996,246.0375110002397
1721,33,2026-04-27,15:28:32.651,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105203,35.210612,5345,32.105021674325236,35.21013036211405,49.699999999999996,246.0375110002397
1722,34,2026-04-27,15:28:32.685,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105203,35.210612,5347,32.10501825242197,35.21013217788954,49.699999999999996,245.55604524467935
1723,33,2026-04-27,15:28:32.719,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105199,35.210601,5349,32.10501425242197,35.21012117791056,49.699999999999996,245.55604524467935
1724,33,2026-04-27,15:28:32.752,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105199,35.210601,5352,32.10501425242197,35.21012117791056,49.699999999999996,245.55604524467935
1725,34,2026-04-27,15:28:32.786,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105199,35.210601,5354,32.10501767432523,35.210119362135146,49.699999999999996,246.0375110002397
1726,33,2026-04-27,15:28:32.819,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105194,35.210591,5357,32.10501267432523,35.21010936216152,49.699999999999996,246.0375110002397
1727,33,2026-04-27,15:28:32.852,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105194,35.210591,5358,32.10501267432523,35.21010936216152,49.699999999999996,246.0375110002397
1728,34,2026-04-27,15:28:32.886,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105194,35.210591,5361,32.10501267432523,35.21010936216152,49.699999999999996,246.0375110002397
1729,33,2026-04-27,15:28:32.919,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.10519,35.21058,5364,32.105008674325234,35.21009836218261,49.699999999999996,246.0375110002397
1730,33,2026-04-27,15:28:32.952,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.10519,35.21058,5366,32.105008674325234,35.21009836218261,49.699999999999996,246.0375110002397
1731,34,2026-04-27,15:28:32.986,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.10519,35.21058,5368,32.10500525242197,35.21010017795785,49.699999999999996,245.55604524467935
1732,33,2026-04-27,15:28:33.019,49.7,759.742,100,1/800.0,1.7,0,default,24.0,32.105185,35.21057,5370,32.105000252421966,35.21009017798412,49.699999999999996,245.55604524467935
1733,34,2026-04-27,15:28:33.052,49.7,759.742,110,1/800.0,1.7,0,default,24.0,32.105185,35.21057,5372,32.105000252421966,35.21009017798412,49.699999999999996,245.55604524467935
1734,33,2026-04-27,15:28:33.085,49.7,759.742,110,1/800.0,1.7,0,default,24.0,32.105185,35.21057,5373,32.105000252421966,35.21009017798412,49.699999999999996,245.55604524467935
1735,33,2026-04-27,15:28:33.119,49.7,759.742,110,1/800.0,1.7,0,default,24.0,32.10518,35.210559,5374,32.104995252421965,35.210079178010396,49.699999999999996,245.55604524467935
1736,34,2026-04-27,15:28:33.153,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.10518,35.210559,5376,32.104995252421965,35.210079178010396,49.699999999999996,245.55604524467935
1737,33,2026-04-27,15:28:33.185,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.10518,35.210559,5377,32.104995252421965,35.210079178010396,49.699999999999996,245.55604524467935
1738,33,2026-04-27,15:28:33.219,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105176,35.21055,5378,32.10499125242197,35.21007017803141,49.699999999999996,245.55604524467935
1739,34,2026-04-27,15:28:33.252,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105176,35.21055,5380,32.10499125242197,35.21007017803141,49.699999999999996,245.55604524467935
1740,33,2026-04-27,15:28:33.285,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105176,35.21055,5382,32.10499125242197,35.21007017803141,49.699999999999996,245.55604524467935
1741,34,2026-04-27,15:28:33.319,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105172,35.210539,5384,32.10498725242197,35.210059178052425,49.699999999999996,245.55604524467935
1742,33,2026-04-27,15:28:33.353,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105172,35.210539,5386,32.10498725242197,35.210059178052425,49.699999999999996,245.55604524467935
1743,33,2026-04-27,15:28:33.386,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105172,35.210539,5388,32.10498725242197,35.210059178052425,49.699999999999996,245.55604524467935
1744,34,2026-04-27,15:28:33.419,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105167,35.210528,5389,32.10498225242197,35.210048178078694,49.699999999999996,245.55604524467935
1745,33,2026-04-27,15:28:33.453,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105167,35.210528,5391,32.10498225242197,35.210048178078694,49.699999999999996,245.55604524467935
1746,33,2026-04-27,15:28:33.486,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105167,35.210528,5393,32.10498225242197,35.210048178078694,49.699999999999996,245.55604524467935
1747,34,2026-04-27,15:28:33.520,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105163,35.210518,5395,32.104978252421965,35.210038178099715,49.699999999999996,245.55604524467935
1748,33,2026-04-27,15:28:33.553,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105163,35.210518,5398,32.104978252421965,35.210038178099715,49.699999999999996,245.55604524467935
1749,33,2026-04-27,15:28:33.586,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105163,35.210518,5400,32.104978252421965,35.210038178099715,49.699999999999996,245.55604524467935
1750,34,2026-04-27,15:28:33.620,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105158,35.210507,5402,32.10497325242197,35.21002717812599,49.699999999999996,245.55604524467935
1751,33,2026-04-27,15:28:33.652,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105158,35.210507,5405,32.10497325242197,35.21002717812599,49.699999999999996,245.55604524467935
1752,34,2026-04-27,15:28:33.686,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105158,35.210507,5407,32.10497325242197,35.21002717812599,49.699999999999996,245.55604524467935
1753,33,2026-04-27,15:28:33.720,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105153,35.210496,5409,32.10496825242197,35.21001617815226,49.699999999999996,245.55604524467935
1754,33,2026-04-27,15:28:33.753,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105153,35.210496,5411,32.10496825242197,35.21001617815226,49.699999999999996,245.55604524467935
1755,34,2026-04-27,15:28:33.786,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105153,35.210496,5413,32.10496825242197,35.21001617815226,49.699999999999996,245.55604524467935
1756,33,2026-04-27,15:28:33.820,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105149,35.210486,5416,32.104964252421965,35.21000617817328,49.699999999999996,245.55604524467935
1757,33,2026-04-27,15:28:33.853,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105149,35.210486,5418,32.104964252421965,35.21000617817328,49.699999999999996,245.55604524467935
1758,34,2026-04-27,15:28:33.886,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105149,35.210486,5420,32.10496767432523,35.21000436239886,49.699999999999996,246.0375110002397
1759,33,2026-04-27,15:28:33.919,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105144,35.210475,5423,32.104962674325236,35.20999336242523,49.699999999999996,246.0375110002397
1760,33,2026-04-27,15:28:33.953,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105144,35.210475,5426,32.104962674325236,35.20999336242523,49.699999999999996,246.0375110002397
1761,34,2026-04-27,15:28:33.987,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105144,35.210475,5429,32.10495925242197,35.209995178199556,49.699999999999996,245.55604524467935
1762,33,2026-04-27,15:28:34.020,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105139,35.210465,5431,32.10495425242197,35.20998517822582,49.699999999999996,245.55604524467935
1763,34,2026-04-27,15:28:34.052,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105139,35.210465,5434,32.10495425242197,35.20998517822582,49.699999999999996,245.55604524467935
1764,33,2026-04-27,15:28:34.087,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105139,35.210465,5436,32.104957674325235,35.2099833624516,49.699999999999996,246.0375110002397
1765,33,2026-04-27,15:28:34.120,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105135,35.210455,5439,32.10495367432523,35.2099733624727,49.699999999999996,246.0375110002397
1766,34,2026-04-27,15:28:34.154,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105135,35.210455,5441,32.10495367432523,35.2099733624727,49.699999999999996,246.0375110002397
1767,33,2026-04-27,15:28:34.187,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105135,35.210455,5443,32.10495367432523,35.2099733624727,49.699999999999996,246.0375110002397
1768,33,2026-04-27,15:28:34.220,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.10513,35.210444,5445,32.104948674325236,35.20996236249907,49.699999999999996,246.0375110002397
1769,34,2026-04-27,15:28:34.254,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.10513,35.210444,5447,32.104948674325236,35.20996236249907,49.699999999999996,246.0375110002397
1770,33,2026-04-27,15:28:34.287,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.10513,35.210444,5448,32.10494525242197,35.20996417827311,49.699999999999996,245.55604524467935
1771,34,2026-04-27,15:28:34.320,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105125,35.210433,5450,32.10494025242197,35.209953178299386,49.699999999999996,245.55604524467935
1772,33,2026-04-27,15:28:34.354,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105125,35.210433,5451,32.10494025242197,35.209953178299386,49.699999999999996,245.55604524467935
1773,33,2026-04-27,15:28:34.386,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105125,35.210433,5453,32.10494025242197,35.209953178299386,49.699999999999996,245.55604524467935
1774,34,2026-04-27,15:28:34.420,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105121,35.210424,5454,32.104936252421965,35.209944178320406,49.699999999999996,245.55604524467935
1775,33,2026-04-27,15:28:34.453,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105121,35.210424,5456,32.104936252421965,35.209944178320406,49.699999999999996,245.55604524467935
1776,33,2026-04-27,15:28:34.487,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105121,35.210424,5457,32.104936252421965,35.209944178320406,49.699999999999996,245.55604524467935
1777,34,2026-04-27,15:28:34.521,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105116,35.210412,5458,32.10493125242197,35.20993217834667,49.699999999999996,245.55604524467935
1778,33,2026-04-27,15:28:34.554,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105116,35.210412,5459,32.10493125242197,35.20993217834667,49.699999999999996,245.55604524467935
1779,33,2026-04-27,15:28:34.586,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105116,35.210412,5460,32.10493125242197,35.20993217834667,49.699999999999996,245.55604524467935
1780,34,2026-04-27,15:28:34.621,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105111,35.210401,5461,32.10492625242197,35.209921178372944,49.699999999999996,245.55604524467935
1781,33,2026-04-27,15:28:34.654,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105111,35.210401,5462,32.10492625242197,35.209921178372944,49.699999999999996,245.55604524467935
1782,34,2026-04-27,15:28:34.687,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105111,35.210401,5463,32.10492625242197,35.209921178372944,49.699999999999996,245.55604524467935
1783,33,2026-04-27,15:28:34.720,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105107,35.210392,5464,32.104922252421964,35.20991217839396,49.699999999999996,245.55604524467935
1784,33,2026-04-27,15:28:34.754,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105107,35.210392,5466,32.104922252421964,35.20991217839396,49.699999999999996,245.55604524467935
1785,34,2026-04-27,15:28:34.787,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105107,35.210392,5467,32.104922252421964,35.20991217839396,49.699999999999996,245.55604524467935
1786,33,2026-04-27,15:28:34.821,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105102,35.21038,5468,32.10491725242197,35.209900178420234,49.699999999999996,245.55604524467935
1787,33,2026-04-27,15:28:34.854,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105102,35.21038,5470,32.10491725242197,35.209900178420234,49.699999999999996,245.55604524467935
1788,34,2026-04-27,15:28:34.888,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105102,35.21038,5471,32.10491725242197,35.209900178420234,49.699999999999996,245.55604524467935
1789,33,2026-04-27,15:28:34.921,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105098,35.210369,5471,32.104913252421966,35.20988917844125,49.699999999999996,245.55604524467935
1790,33,2026-04-27,15:28:34.954,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105098,35.210369,5472,32.104913252421966,35.20988917844125,49.699999999999996,245.55604524467935
1791,34,2026-04-27,15:28:34.988,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105098,35.210369,5472,32.104913252421966,35.20988917844125,49.699999999999996,245.55604524467935
1792,33,2026-04-27,15:28:35.021,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105093,35.210359,5473,32.104908252421964,35.20987917846752,49.699999999999996,245.55604524467935
1793,34,2026-04-27,15:28:35.054,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105093,35.210359,5473,32.104908252421964,35.20987917846752,49.699999999999996,245.55604524467935
1794,33,2026-04-27,15:28:35.087,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105093,35.210359,5473,32.104908252421964,35.20987917846752,49.699999999999996,245.55604524467935
1795,33,2026-04-27,15:28:35.121,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105089,35.210349,5474,32.10490425242197,35.20986917848854,49.699999999999996,245.55604524467935
1796,34,2026-04-27,15:28:35.154,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105089,35.210349,5474,32.10490425242197,35.20986917848854,49.699999999999996,245.55604524467935
1797,33,2026-04-27,15:28:35.188,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105089,35.210349,5475,32.10490425242197,35.20986917848854,49.699999999999996,245.55604524467935
1798,33,2026-04-27,15:28:35.221,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105084,35.210338,5475,32.10490267432523,35.20985636274168,49.699999999999996,246.0375110002397
1799,34,2026-04-27,15:28:35.255,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105084,35.210338,5475,32.10490267432523,35.20985636274168,49.699999999999996,246.0375110002397
1800,33,2026-04-27,15:28:35.288,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105084,35.210338,5475,32.10490267432523,35.20985636274168,49.699999999999996,246.0375110002397
1801,34,2026-04-27,15:28:35.321,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105079,35.210327,5475,32.10489767432524,35.20984536276805,49.699999999999996,246.0375110002397
1802,33,2026-04-27,15:28:35.355,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105079,35.210327,5475,32.10489767432524,35.20984536276805,49.699999999999996,246.0375110002397
1803,33,2026-04-27,15:28:35.388,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105079,35.210327,5475,32.10489767432524,35.20984536276805,49.699999999999996,246.0375110002397
1804,34,2026-04-27,15:28:35.421,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105075,35.210315,5475,32.1048936743255,35.20983336278901,49.699999999999996,246.0375110380129
1805,33,2026-04-27,15:28:35.455,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105075,35.210315,5475,32.1048936743255,35.20983336278901,49.699999999999996,246.0375110380129
1806,33,2026-04-27,15:28:35.488,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.10507,35.210306,5475,32.1048886743255,35.20982436281538,49.699999999999996,246.0375110380129
1807,34,2026-04-27,15:28:35.522,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.10507,35.210306,5475,32.10488867432523,35.209824362815525,49.699999999999996,246.0375110002397
1808,33,2026-04-27,15:28:35.555,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.10507,35.210306,5475,32.10488867432523,35.209824362815525,49.699999999999996,246.0375110002397
1809,33,2026-04-27,15:28:35.587,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.10507,35.210306,5475,32.10488867432523,35.209824362815525,49.699999999999996,246.0375110002397
1810,34,2026-04-27,15:28:35.622,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105066,35.210295,5475,32.104884674325504,35.20981336283648,49.699999999999996,246.0375110380129
1811,33,2026-04-27,15:28:35.654,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105066,35.210295,5475,32.104884674325504,35.20981336283648,49.699999999999996,246.0375110380129
1812,34,2026-04-27,15:28:35.687,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105066,35.210295,5475,32.104884674325504,35.20981336283648,49.699999999999996,246.0375110380129
1813,33,2026-04-27,15:28:35.722,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105061,35.210284,5475,32.10488928357831,35.209797479417944,49.699999999999996,247.3801350423238
1814,33,2026-04-27,15:28:35.754,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105061,35.210284,5475,32.10488928357831,35.209797479417944,49.699999999999996,247.3801350423238
1815,34,2026-04-27,15:28:35.788,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105061,35.210284,5475,32.10488928357831,35.209797479417944,49.699999999999996,247.3801350423238
1816,33,2026-04-27,15:28:35.822,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105056,35.210273,5475,32.10488428357831,35.20978647944458,49.699999999999996,247.3801350423238
1817,33,2026-04-27,15:28:35.855,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105056,35.210273,5474,32.10488428357831,35.20978647944458,49.699999999999996,247.3801350423238
1818,34,2026-04-27,15:28:35.889,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105056,35.210273,5474,32.10488428357831,35.20978647944458,49.699999999999996,247.3801350423238
1819,33,2026-04-27,15:28:35.922,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105052,35.210262,5473,32.10488028357831,35.20977547946589,49.699999999999996,247.3801350423238
1820,33,2026-04-27,15:28:35.955,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105052,35.210262,5473,32.10488028357831,35.20977547946589,49.699999999999996,247.3801350423238
1821,34,2026-04-27,15:28:35.989,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105047,35.210251,5473,32.104874938072435,35.20976350057803,49.79999999999999,247.3801350423238
1822,33,2026-04-27,15:28:36.022,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105047,35.210251,5472,32.104874938072435,35.20976350057803,49.79999999999999,247.3801350423238
1823,34,2026-04-27,15:28:36.055,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105047,35.210251,5471,32.104874938072435,35.20976350057803,49.79999999999999,247.3801350423238
1824,33,2026-04-27,15:28:36.088,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105042,35.210239,5470,32.10486993807243,35.20975150060472,49.79999999999999,247.3801350423238
1825,33,2026-04-27,15:28:36.121,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105042,35.210239,5469,32.10486993807243,35.20975150060472,49.79999999999999,247.3801350423238
1826,34,2026-04-27,15:28:36.156,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105042,35.210239,5468,32.10486993807243,35.20975150060472,49.79999999999999,247.3801350423238
1827,33,2026-04-27,15:28:36.189,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105038,35.21023,5467,32.104865938072436,35.20974250062608,49.79999999999999,247.3801350423238
1828,33,2026-04-27,15:28:36.222,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105038,35.21023,5466,32.104865938072436,35.20974250062608,49.79999999999999,247.3801350423238
1829,34,2026-04-27,15:28:36.256,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105038,35.21023,5465,32.104865938072436,35.20974250062608,49.79999999999999,247.3801350423238
1830,33,2026-04-27,15:28:36.288,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105034,35.21022,5464,32.10486193807244,35.209732500647426,49.79999999999999,247.3801350423238
1831,34,2026-04-27,15:28:36.322,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105034,35.21022,5463,32.10486193807244,35.209732500647426,49.79999999999999,247.3801350423238
1832,33,2026-04-27,15:28:36.356,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105034,35.21022,5462,32.10486193807244,35.209732500647426,49.79999999999999,247.3801350423238
1833,33,2026-04-27,15:28:36.389,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105029,35.210208,5461,32.10485693807244,35.209720500674116,49.79999999999999,247.3801350423238
1834,34,2026-04-27,15:28:36.422,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105029,35.210208,5460,32.10485693807244,35.209720500674116,49.79999999999999,247.3801350423238
1835,33,2026-04-27,15:28:36.456,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105029,35.210208,5459,32.10485693807244,35.209720500674116,49.79999999999999,247.3801350423238
1836,33,2026-04-27,15:28:36.489,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105024,35.210197,5458,32.104851938072436,35.20970950070081,49.79999999999999,247.3801350423238
1837,34,2026-04-27,15:28:36.523,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105024,35.210197,5457,32.104851938072436,35.20970950070081,49.79999999999999,247.3801350423238
1838,33,2026-04-27,15:28:36.556,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.105024,35.210197,5456,32.104851938072436,35.20970950070081,49.79999999999999,247.3801350423238
1839,33,2026-04-27,15:28:36.589,49.7,759.742,120,1/1000.0,1.7,0,default,24.0,32.105019,35.210185,5455,32.10484728357831,35.20969847964171,49.699999999999996,247.3801350423238
1840,34,2026-04-27,15:28:36.623,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105019,35.210185,5454,32.10484728357831,35.20969847964171,49.699999999999996,247.3801350423238
1841,33,2026-04-27,15:28:36.656,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105019,35.210185,5453,32.10484728357831,35.20969847964171,49.699999999999996,247.3801350423238
1842,34,2026-04-27,15:28:36.690,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105016,35.210176,5452,32.10484428357831,35.20968947965768,49.699999999999996,247.3801350423238
1843,33,2026-04-27,15:28:36.723,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105016,35.210176,5451,32.10484428357831,35.20968947965768,49.699999999999996,247.3801350423238
1844,33,2026-04-27,15:28:36.756,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105016,35.210176,5450,32.10484428357831,35.20968947965768,49.699999999999996,247.3801350423238
1845,34,2026-04-27,15:28:36.789,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105011,35.210164,5450,32.10483928357831,35.20967747968432,49.699999999999996,247.3801350423238
1846,33,2026-04-27,15:28:36.823,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105011,35.210164,5450,32.10483928357831,35.20967747968432,49.699999999999996,247.3801350423238
1847,33,2026-04-27,15:28:36.855,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105011,35.210164,5450,32.10483928357831,35.20967747968432,49.699999999999996,247.3801350423238
1848,34,2026-04-27,15:28:36.890,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105006,35.210152,5450,32.10483428357831,35.209665479710964,49.699999999999996,247.3801350423238
1849,33,2026-04-27,15:28:36.923,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105006,35.210152,5450,32.10483428357831,35.209665479710964,49.699999999999996,247.3801350423238
1850,33,2026-04-27,15:28:36.956,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105006,35.210152,5450,32.10483428357831,35.209665479710964,49.699999999999996,247.3801350423238
1851,34,2026-04-27,15:28:36.990,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105002,35.210143,5450,32.10483028357831,35.209656479732274,49.699999999999996,247.3801350423238
1852,33,2026-04-27,15:28:37.022,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105002,35.210143,5450,32.10483028357831,35.209656479732274,49.699999999999996,247.3801350423238
1853,34,2026-04-27,15:28:37.056,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.105002,35.210143,5450,32.10483028357831,35.209656479732274,49.699999999999996,247.3801350423238
1854,33,2026-04-27,15:28:37.089,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104997,35.21013,5450,32.10482528357831,35.20964347975891,49.699999999999996,247.3801350423238
1855,33,2026-04-27,15:28:37.123,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104997,35.21013,5450,32.10482528357831,35.20964347975891,49.699999999999996,247.3801350423238
1856,34,2026-04-27,15:28:37.156,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104997,35.21013,5450,32.10482528357831,35.20964347975891,49.699999999999996,247.3801350423238
1857,33,2026-04-27,15:28:37.190,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104993,35.210121,5450,32.10482128357831,35.20963447978022,49.699999999999996,247.3801350423238
1858,33,2026-04-27,15:28:37.223,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104993,35.210121,5450,32.10482128357831,35.20963447978022,49.699999999999996,247.3801350423238
1859,34,2026-04-27,15:28:37.257,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104993,35.210121,5450,32.10482128357831,35.20963447978022,49.699999999999996,247.3801350423238
1860,33,2026-04-27,15:28:37.290,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104988,35.210109,5450,32.10481628357831,35.20962247980686,49.699999999999996,247.3801350423238
1861,34,2026-04-27,15:28:37.323,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104988,35.210109,5450,32.10481628357831,35.20962247980686,49.699999999999996,247.3801350423238
1862,33,2026-04-27,15:28:37.357,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104988,35.210109,5450,32.1048066743255,35.20962736324787,49.699999999999996,246.0375110380129
1863,33,2026-04-27,15:28:37.390,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104984,35.210099,5450,32.104802674325505,35.20961736326896,49.699999999999996,246.0375110380129
1864,34,2026-04-27,15:28:37.423,49.7,759.742,110,1/1000.0,1.7,0,default,24.0,32.104984,35.210099,5449,32.104802674325505,35.20961736326896,49.699999999999996,246.0375110380129
